AccNo,Type,PhoneNo,CallTime,During_in_secs
SA-0144-10-84,I,+60-0161628869,2012-10-21 07:59:19,1457
SA-0145-41-01,I,+60-0126641900,2012-01-03 12:47:25,2320
SA-0151-98-79,I,+60-0139746407,2011-04-26 03:34:47,2398
SA-0335-96-08,I,+60-0194626414,2012-04-10 03:19:02,2498
SA-0339-42-22,I,+60-0194852844,2012-04-17 16:57:56,3185
SA-0290-06-89,I,+60-0136184165,2011-06-17 22:13:40,462
SA-0107-05-98,I,+60-0180730910,2011-05-09 08:51:48,3047
SA-0312-94-95,I,+60-0189506796,2011-05-01 23:44:06,3217
SA-0361-84-31,I,+60-0168256715,2012-09-23 07:42:05,848
SA-0252-71-33,I,+60-0102055509,2011-06-27 17:27:01,1656
SA-0009-04-02,I,+60-0179700437,2011-09-18 14:08:22,232
SA-0138-33-52,I,+60-0142663620,2011-12-07 10:05:31,3163
SA-0290-06-89,I,+60-0173616004,2012-08-24 23:35:00,659
SA-0401-55-12,I,+60-0102670835,2011-11-30 09:55:34,1798
SA-0187-35-19,I,+60-0180281113,2012-09-17 09:44:20,207
SA-0092-93-02,I,+60-0135822552,2011-11-19 15:50:27,1918
SA-0182-19-79,I,+60-0133841123,2011-01-01 22:00:09,1486
SA-0138-33-52,I,+60-0143927823,2011-02-21 13:21:50,224
SA-0220-48-64,I,+60-0182695128,2011-09-21 18:24:15,1361
SA-0414-86-48,I,+60-0145042248,2012-01-23 14:21:38,3405
SA-0210-42-47,I,+60-0121482332,2012-01-24 05:51:33,2879
SA-0378-80-96,I,+60-0123603142,2012-11-09 09:28:18,558
SA-0378-80-96,I,+60-0177388194,2012-10-04 03:32:13,373
SA-0185-59-07,I,+60-0109783485,2012-07-20 21:08:15,3568
SA-0005-14-91,I,+60-0187694094,2012-09-05 19:39:05,2709
SA-0343-60-69,I,+60-0129532738,2012-12-28 23:39:03,3350
SA-0144-10-84,I,+60-0101169296,2011-03-10 23:11:00,333
SA-0050-81-89,I,+60-0181531647,2011-01-22 01:14:52,3412
SA-0133-16-62,I,+60-0151929506,2012-03-27 19:10:18,1988
SA-0202-82-34,I,+60-0161825029,2011-02-02 08:24:09,593
SA-0261-41-34,I,+60-0159320330,2012-05-17 22:40:31,3245
SA-0252-71-33,I,+60-0107918925,2011-11-27 15:14:57,1260
SA-0312-94-95,I,+60-0113586448,2012-01-21 08:53:31,1836
SA-0037-94-05,I,+60-0147081487,2011-02-17 03:44:19,2025
SA-0361-84-31,I,+60-0128785071,2011-11-20 15:59:59,1736
SA-0252-71-33,I,+60-0130751669,2011-12-27 08:44:12,590
SA-0138-33-52,I,+60-0141927526,2012-03-03 09:23:04,1698
SA-0378-80-96,I,+60-0113638020,2011-04-23 03:02:37,292
SA-0145-41-01,I,+60-0113122589,2011-12-28 13:43:23,1283
SA-0145-41-01,I,+60-0195847731,2011-05-20 17:11:19,505
SA-0222-28-58,I,+60-0193147847,2011-09-14 13:46:12,2628
SA-0009-04-02,I,+60-0103379237,2011-02-07 04:30:43,2482
SA-0339-42-22,I,+60-0108294689,2011-09-13 03:46:37,482
SA-0185-10-64,I,+60-0192149156,2012-06-13 17:58:16,2824
SA-0021-95-06,I,+60-0113783538,2011-04-24 15:14:57,1787
SA-0210-42-47,I,+60-0111912807,2011-05-20 17:19:38,3065
SA-0187-35-19,I,+60-0192782819,2011-04-20 06:13:21,1669
SA-0055-36-68,I,+60-0146745288,2011-05-24 09:40:31,2736
SA-0187-35-19,I,+60-0199428379,2012-09-07 16:44:33,780
SA-0009-04-02,I,+60-0124595588,2011-05-23 11:31:29,1931
SA-0144-10-84,I,+60-0138997307,2011-04-06 04:09:27,447
SA-0378-80-96,I,+60-0178686159,2012-04-10 11:16:46,2468
SA-0249-45-54,I,+60-0135474999,2012-03-22 06:50:53,3177
SA-0012-71-76,I,+60-0104542654,2012-04-11 05:46:04,2134
SA-0414-86-48,I,+60-0137426137,2012-08-20 10:49:26,1807
SA-0147-43-82,I,+60-0115826557,2012-04-03 12:10:03,1078
SA-0185-10-64,I,+60-0169623850,2011-11-26 21:34:57,3532
SA-0227-78-67,I,+60-0100665039,2012-10-06 04:37:19,2951
SA-0050-81-89,I,+60-0172468671,2012-02-12 15:02:20,1625
SA-0092-93-02,I,+60-0108348682,2012-10-07 01:33:03,1457
SA-0050-81-89,I,+60-0111004952,2012-11-15 23:32:10,1357
SA-0305-50-15,I,+60-0128803817,2012-07-18 16:42:01,880
SA-0033-12-88,I,+60-0156782353,2012-03-22 11:19:17,1466
SA-0378-80-96,I,+60-0101635965,2012-02-01 15:11:42,3344
SA-0114-12-73,I,+60-0147583150,2011-04-16 20:10:08,1022
SA-0252-71-33,I,+60-0182391551,2011-10-07 03:51:45,1901
SA-0187-35-19,I,+60-0107968782,2012-03-20 19:42:54,2668
SA-0012-71-76,I,+60-0188645881,2011-06-10 14:05:36,2756
SA-0343-60-69,I,+60-0140642793,2011-09-29 18:45:59,621
SA-0290-06-89,I,+60-0199416994,2012-05-30 17:10:07,991
SA-0092-93-02,I,+60-0150997515,2012-06-15 11:30:50,1752
SA-0112-53-34,I,+60-0127619718,2011-11-26 08:32:21,3366
SA-0261-41-34,I,+60-0158563261,2012-10-13 16:02:27,389
SA-0202-82-34,I,+60-0163295027,2012-12-10 07:05:05,1181
SA-0187-35-19,I,+60-0185339885,2011-04-05 13:59:43,930
SA-0012-71-76,I,+60-0174157281,2011-01-29 12:55:39,662
SA-0092-93-02,I,+60-0156634678,2012-01-17 08:18:48,2185
SA-0312-94-95,I,+60-0118433189,2011-11-15 12:22:53,745
SA-0252-71-33,I,+60-0141655401,2011-02-13 10:15:57,2823
SA-0220-48-64,I,+60-0136211029,2012-10-26 00:31:09,3025
SA-0147-43-82,I,+60-0179232125,2011-10-07 00:02:42,200
SA-0012-71-76,I,+60-0184916521,2011-01-28 12:40:32,430
SA-0005-14-91,I,+60-0169050430,2012-04-16 00:53:54,1394
SA-0009-04-02,I,+60-0103236374,2011-01-19 18:08:38,2333
SA-0107-05-98,I,+60-0143150301,2012-08-30 08:59:45,3256
SA-0401-55-12,I,+60-0198169814,2011-02-20 15:39:30,2955
SA-0080-84-93,I,+60-0113279599,2011-09-08 10:30:59,2508
SA-0339-42-22,I,+60-0106518096,2012-06-04 13:42:26,3087
SA-0133-16-62,I,+60-0165557885,2011-08-30 12:17:51,2203
SA-0186-07-48,I,+60-0171821229,2012-03-14 11:06:05,3540
SA-0186-07-48,I,+60-0156659892,2011-02-17 21:44:41,1805
SA-0210-42-47,I,+60-0101255690,2012-04-16 19:13:15,2353
SA-0252-71-33,I,+60-0134014247,2012-04-07 17:33:28,2548
SA-0261-41-34,I,+60-0181736935,2012-05-20 09:42:45,1048
SA-0063-02-33,I,+60-0148199560,2011-01-17 15:11:31,2031
SA-0279-91-74,I,+60-0136843980,2011-07-08 21:18:18,1586
SA-0314-69-44,I,+60-0108567142,2011-12-05 21:49:20,1589
SA-0050-81-89,I,+60-0137842822,2011-12-10 04:29:06,3117
SA-0012-71-76,I,+60-0136203363,2012-12-27 18:07:59,2909
SA-0378-80-96,I,+60-0175919510,2011-04-06 21:01:39,649
SA-0220-61-46,I,+60-0191534752,2012-12-03 00:20:38,2331
SA-0279-91-74,I,+60-0104243173,2012-01-12 12:08:05,3204
SA-0249-45-54,I,+60-0195397150,2011-10-30 17:14:19,1572
SA-0279-91-74,I,+60-0190133463,2012-09-20 10:15:34,3261
SA-0361-84-31,I,+60-0153547271,2011-09-29 13:46:14,1648
SA-0155-74-77,I,+60-0120236875,2012-06-20 15:44:08,1545
SA-0114-12-73,I,+60-0194322214,2012-01-25 23:23:19,2209
SA-0182-19-79,I,+60-0147024003,2011-02-28 20:24:32,499
SA-0361-84-31,I,+60-0189780051,2011-12-12 04:45:25,2581
SA-0261-41-34,I,+60-0140715142,2012-03-08 07:52:18,891
SA-0145-41-01,I,+60-0189086242,2012-07-27 08:10:07,2258
SA-0155-74-77,I,+60-0135632898,2012-03-27 21:26:56,1501
SA-0279-91-74,I,+60-0163524192,2011-03-12 15:54:57,81
SA-0252-71-33,I,+60-0181702485,2011-05-25 09:10:56,1128
SA-0227-78-67,I,+60-0105461913,2012-05-20 10:51:15,2992
SA-0222-28-58,I,+60-0187163840,2012-04-18 04:01:42,1460
SA-0261-41-34,I,+60-0124519556,2012-11-05 04:16:19,769
SA-0343-60-69,I,+60-0106115418,2011-08-16 13:36:49,2121
SA-0335-96-08,I,+60-0179701590,2011-10-13 20:48:01,2949
SA-0033-12-88,I,+60-0110608170,2012-02-17 15:39:32,2961
SA-0063-02-33,I,+60-0157215711,2012-06-02 15:41:05,3406
SA-0005-14-91,I,+60-0170930412,2011-10-01 02:32:15,1918
SA-0361-84-31,I,+60-0113782864,2011-03-07 03:53:27,3019
SA-0144-10-84,I,+60-0195899622,2011-03-15 01:21:09,2450
SA-0185-59-07,I,+60-0133519845,2012-06-14 03:42:49,429
SA-0222-28-58,I,+60-0160835122,2012-10-17 06:31:15,1152
SA-0303-06-26,I,+60-0189911117,2012-11-05 22:10:13,2685
SA-0187-35-19,I,+60-0161657020,2011-08-15 14:29:13,3523
SA-0210-42-47,I,+60-0123325192,2011-03-12 16:51:44,2573
SA-0263-79-37,I,+60-0137643932,2011-12-02 03:55:38,3063
SA-0037-94-05,I,+60-0157004554,2011-04-01 02:29:54,3482
SA-0263-79-37,I,+60-0148880164,2012-11-13 18:58:49,1009
SA-0055-36-68,I,+60-0197521756,2012-01-23 00:59:12,1590
SA-0055-36-68,I,+60-0166857641,2011-03-10 23:06:03,1999
SA-0187-35-19,I,+60-0160418896,2012-01-27 06:43:33,530
SA-0037-94-05,I,+60-0123290895,2011-03-04 05:12:55,1346
SA-0249-45-54,I,+60-0164719257,2012-09-28 03:20:54,2424
SA-0145-41-01,I,+60-0144534758,2012-12-17 02:50:38,1565
SA-0414-86-48,I,+60-0195122156,2012-12-15 14:40:40,3357
SA-0185-59-07,I,+60-0113710055,2011-06-25 06:43:14,2690
SA-0339-42-22,I,+60-0141667383,2012-08-17 17:08:21,1990
SA-0263-79-37,I,+60-0114468150,2012-12-22 01:21:23,2984
SA-0220-61-46,I,+60-0116280993,2012-05-17 14:09:17,3494
SA-0009-04-02,I,+60-0100230982,2011-08-28 11:16:29,161
SA-0305-50-15,I,+60-0149342744,2011-12-15 00:23:57,822
SA-0063-02-33,I,+60-0178139234,2012-03-20 10:49:40,3366
SA-0305-50-15,I,+60-0106653356,2011-01-15 22:22:24,3051
SA-0279-91-74,I,+60-0157832099,2012-08-05 18:09:09,3366
SA-0305-50-15,I,+60-0153384370,2012-10-23 03:44:00,2239
SA-0202-82-34,I,+60-0147145466,2011-06-04 09:24:25,611
SA-0012-71-76,I,+60-0109681026,2011-11-07 18:47:29,1168
SA-0210-42-47,I,+60-0175029488,2011-09-26 12:49:17,3246
SA-0252-71-33,I,+60-0167839055,2012-09-04 05:04:17,767
SA-0050-81-89,I,+60-0127349496,2011-09-07 10:37:49,3596
SA-0279-91-74,I,+60-0158832305,2011-02-26 11:00:30,626
SA-0252-71-33,I,+60-0131050051,2012-04-07 08:54:53,753
SA-0033-12-88,I,+60-0192679650,2011-11-20 06:56:42,2451
SA-0107-05-98,I,+60-0117235589,2011-07-03 22:45:38,2218
SA-0021-95-06,I,+60-0197528190,2012-10-22 16:49:21,3395
SA-0185-59-07,I,+60-0166720112,2012-05-12 01:41:03,340
SA-0378-80-96,I,+60-0166390915,2011-08-13 02:59:03,348
SA-0261-41-34,I,+60-0101647597,2012-11-15 20:50:24,322
SA-0339-42-22,I,+60-0188378834,2011-07-09 16:15:48,2794
SA-0187-35-19,I,+60-0171032926,2011-12-05 23:46:19,3237
SA-0138-33-52,I,+60-0110801320,2011-06-01 21:16:03,543
SA-0202-82-34,I,+60-0106443564,2011-04-17 18:25:16,3215
SA-0220-48-64,I,+60-0126834328,2012-09-25 18:54:17,2821
SA-0220-61-46,I,+60-0131589585,2012-12-15 08:20:03,1784
SA-0012-71-76,I,+60-0136346721,2011-04-28 13:50:46,2458
SA-0401-55-12,I,+60-0162593896,2011-01-31 16:35:26,2458
SA-0114-12-73,I,+60-0146614138,2012-03-19 18:08:05,1390
SA-0155-74-77,I,+60-0189159904,2011-02-17 10:20:37,211
SA-0012-71-76,I,+60-0124847147,2012-05-22 17:16:48,63
SA-0063-02-33,I,+60-0112515818,2011-01-13 07:54:07,2087
SA-0080-84-93,I,+60-0158569061,2012-03-25 17:14:55,856
SA-0361-84-31,I,+60-0126821900,2012-05-31 20:10:41,3580
SA-0147-43-82,I,+60-0120863841,2012-05-29 17:47:19,2979
SA-0222-28-58,I,+60-0120732324,2011-08-30 00:54:18,2493
SA-0227-78-67,I,+60-0190725811,2012-09-28 19:28:19,2796
SA-0335-96-08,I,+60-0141106860,2012-03-12 03:06:16,3591
SA-0182-19-79,I,+60-0146085518,2011-08-08 18:05:36,756
SA-0147-43-82,I,+60-0150901213,2011-09-08 16:40:29,3061
SA-0147-43-82,I,+60-0192514999,2012-01-14 03:28:15,1463
SA-0339-42-22,I,+60-0118402012,2011-08-06 17:14:42,2573
SA-0414-20-79,I,+60-0111393516,2011-07-13 01:44:05,616
SA-0279-91-74,I,+60-0182817052,2012-05-09 09:15:12,762
SA-0305-50-15,I,+60-0170569905,2012-11-12 18:11:39,297
SA-0012-71-76,I,+60-0120753312,2012-12-14 04:19:47,2381
SA-0155-74-77,I,+60-0117671286,2011-08-11 10:39:13,585
SA-0303-06-26,I,+60-0166059396,2011-08-18 20:09:42,668
SA-0343-60-69,I,+60-0102520247,2012-12-23 15:27:01,1317
SA-0138-33-52,I,+60-0130442205,2011-08-05 12:41:58,740
SA-0314-69-44,I,+60-0105826739,2012-06-11 23:50:06,3498
SA-0133-16-62,I,+60-0189864341,2012-04-03 22:50:23,935
SA-0021-95-06,I,+60-0188027927,2011-12-12 15:32:57,360
SA-0114-12-73,I,+60-0178344532,2011-11-27 07:59:44,1321
SA-0107-05-98,I,+60-0185816699,2012-09-29 03:12:31,887
SA-0339-42-22,I,+60-0197301576,2011-08-22 11:01:23,100
SA-0414-20-79,I,+60-0197554615,2012-05-23 18:22:11,1822
SA-0114-12-73,I,+60-0196172613,2012-11-06 11:08:46,2432
SA-0114-12-73,I,+60-0175262563,2012-08-08 06:22:13,825
SA-0339-42-22,I,+60-0169351774,2011-07-03 20:02:21,2913
SA-0185-59-07,I,+60-0164278523,2011-03-05 08:55:58,774
SA-0155-74-77,I,+60-0125240197,2012-06-19 06:35:55,2587
SA-0112-53-34,I,+60-0154114434,2012-08-28 06:07:32,1159
SA-0220-48-64,I,+60-0139982446,2012-12-24 11:12:58,586
SA-0335-96-08,I,+60-0190722986,2011-09-22 22:31:20,268
SA-0249-45-54,I,+60-0120163928,2011-09-14 16:21:05,194
SA-0312-94-95,I,+60-0111659113,2012-01-20 04:30:33,1582
SA-0144-10-84,I,+60-0109799935,2011-06-01 14:04:54,1166
SA-0305-50-15,I,+60-0123830503,2012-11-16 13:14:38,2514
SA-0063-02-33,I,+60-0152095099,2012-10-10 04:59:45,3337
SA-0080-84-93,I,+60-0135944579,2012-10-28 09:23:52,3426
SA-0312-94-95,I,+60-0131897777,2011-01-09 12:14:08,462
SA-0339-42-22,I,+60-0130084320,2012-10-23 10:31:37,1707
SA-0185-59-07,I,+60-0155366773,2012-08-15 10:27:55,2701
SA-0112-53-34,I,+60-0153986148,2012-02-04 05:24:53,1869
SA-0261-41-34,I,+60-0127953512,2011-03-09 21:31:59,2025
SA-0112-53-34,I,+60-0131098609,2011-09-27 07:00:48,2099
SA-0378-80-96,I,+60-0111156881,2011-08-18 05:40:12,904
SA-0187-35-19,I,+60-0157316487,2012-12-29 13:52:41,601
SA-0145-41-01,I,+60-0119840344,2012-12-26 03:29:39,888
SA-0339-42-22,I,+60-0169211863,2011-11-24 11:01:54,2926
SA-0063-02-33,I,+60-0157518138,2012-02-27 11:19:20,1668
SA-0290-06-89,I,+60-0107392783,2011-11-12 20:01:02,1634
SA-0063-02-33,I,+60-0165565764,2011-03-04 06:20:59,3023
SA-0361-84-31,I,+60-0106720104,2012-04-19 21:57:12,949
SA-0033-12-88,I,+60-0114336899,2011-08-04 13:24:42,3138
SA-0186-07-48,I,+60-0141748099,2012-10-12 12:05:07,1603
SA-0414-20-79,I,+60-0163920332,2012-02-02 06:29:11,1954
SA-0187-35-19,I,+60-0125891300,2011-10-12 15:27:27,61
SA-0249-45-54,I,+60-0150520587,2011-04-23 01:39:28,3599
SA-0279-91-74,I,+60-0180771556,2011-07-18 07:45:18,1069
SA-0145-41-01,I,+60-0166648073,2012-11-28 23:24:31,3036
SA-0050-81-89,I,+60-0157299546,2012-12-22 04:08:38,1809
SA-0037-94-05,I,+60-0149900581,2011-10-25 16:59:42,1627
SA-0144-10-84,I,+60-0102050846,2012-07-07 03:57:59,1854
SA-0305-50-15,I,+60-0119952167,2012-04-28 09:22:57,764
SA-0133-16-62,I,+60-0189479819,2011-03-30 12:00:43,2062
SA-0305-50-15,I,+60-0153106295,2012-03-09 12:14:31,3223
SA-0063-02-33,I,+60-0108745618,2011-10-17 12:43:57,3216
SA-0303-06-26,I,+60-0131838592,2012-08-25 09:02:43,404
SA-0202-82-34,I,+60-0146739900,2012-08-22 22:03:47,3223
SA-0147-43-82,I,+60-0181900330,2011-01-21 22:16:00,1405
SA-0145-41-01,I,+60-0138815789,2011-01-31 23:44:37,2194
SA-0414-86-48,I,+60-0115778983,2011-05-18 23:19:57,1696
SA-0182-19-79,I,+60-0192720205,2011-01-31 07:07:59,940
SA-0263-79-37,I,+60-0180156245,2011-11-14 19:19:28,3038
SA-0220-48-64,I,+60-0193970447,2012-07-22 13:42:39,376
SA-0185-10-64,I,+60-0165242174,2011-05-11 23:31:50,2321
SA-0227-78-67,I,+60-0172751025,2011-01-01 04:15:56,975
SA-0401-55-12,I,+60-0134688855,2011-07-15 16:40:20,2279
SA-0185-59-07,I,+60-0134497254,2011-10-02 09:14:19,472
SA-0080-84-93,I,+60-0174248675,2012-05-05 01:44:15,1304
SA-0185-10-64,I,+60-0190521609,2011-08-25 14:25:23,3463
SA-0185-59-07,I,+60-0172887785,2012-05-17 20:36:55,1772
SA-0227-78-67,I,+60-0150892811,2012-11-23 17:10:31,1696
SA-0305-50-15,I,+60-0103666657,2011-07-12 07:44:36,1015
SA-0227-78-67,I,+60-0143952976,2012-06-02 05:09:11,1648
SA-0303-06-26,I,+60-0105099211,2011-01-18 02:17:02,2905
SA-0335-96-08,I,+60-0157430690,2011-07-22 10:52:47,3232
SA-0222-28-58,I,+60-0118856062,2011-07-05 21:20:50,1173
SA-0033-12-88,I,+60-0133172097,2011-04-20 20:04:20,959
SA-0227-78-67,I,+60-0105277537,2011-11-07 16:49:54,3348
SA-0055-36-68,I,+60-0177338399,2011-11-03 01:25:47,364
SA-0401-55-12,I,+60-0190025551,2012-09-27 06:46:29,2716
SA-0314-69-44,I,+60-0163150578,2011-12-26 09:07:20,1523
SA-0145-41-01,I,+60-0165298912,2012-05-26 17:33:41,802
SA-0227-78-67,I,+60-0105788322,2012-12-26 23:15:10,1453
SA-0133-16-62,I,+60-0115176652,2012-05-05 02:08:59,1837
SA-0210-42-47,I,+60-0129130477,2012-05-24 10:09:48,1942
SA-0133-16-62,I,+60-0107048993,2011-02-20 12:06:37,398
SA-0220-61-46,I,+60-0150920620,2012-04-14 11:32:19,1722
SA-0220-48-64,I,+60-0129187140,2012-06-17 02:39:28,2884
SA-0138-33-52,I,+60-0194760428,2011-02-10 21:29:09,2955
SA-0112-53-34,I,+60-0167638311,2012-08-23 03:46:59,1336
SA-0414-20-79,I,+60-0193125889,2012-09-02 02:14:20,1156
SA-0145-41-01,I,+60-0118349124,2011-04-14 07:00:15,1162
SA-0252-71-33,I,+60-0157933838,2011-12-17 11:36:17,3503
SA-0220-61-46,I,+60-0107082792,2011-12-29 16:56:10,430
SA-0144-10-84,I,+60-0193771468,2012-07-25 06:59:42,2034
SA-0012-71-76,I,+60-0117695175,2011-10-21 15:41:46,3443
SA-0210-42-47,I,+60-0199052918,2011-05-14 19:31:59,1111
SA-0080-84-93,I,+60-0106129298,2012-05-26 12:45:05,396
SA-0210-42-47,I,+60-0166061373,2011-05-28 06:00:59,1079
SA-0414-20-79,I,+60-0119259867,2011-03-21 09:43:48,171
SA-0227-78-67,I,+60-0169125381,2012-08-26 08:56:06,553
SA-0138-33-52,I,+60-0119022139,2011-02-22 04:46:10,2996
SA-0151-98-79,I,+60-0120894554,2012-01-03 12:57:24,1225
SA-0222-28-58,I,+60-0197533224,2012-08-28 16:45:48,702
SA-0138-33-52,I,+60-0108058408,2011-10-10 22:25:50,1419
SA-0112-53-34,I,+60-0124910568,2011-04-20 06:34:12,1808
SA-0335-96-08,I,+60-0148331282,2012-09-28 10:49:19,896
SA-0220-61-46,I,+60-0175528254,2012-11-14 16:29:29,2906
SA-0037-94-05,I,+60-0174088723,2011-03-14 15:11:38,1359
SA-0314-69-44,I,+60-0156882809,2011-06-06 02:18:34,1368
SA-0314-69-44,I,+60-0166149216,2012-07-11 01:04:26,653
SA-0401-55-12,I,+60-0126063521,2012-03-15 12:17:42,2545
SA-0063-02-33,I,+60-0136572649,2011-12-09 08:06:49,3084
SA-0290-06-89,I,+60-0126890376,2012-02-18 22:10:06,3415
SA-0187-35-19,I,+60-0190992282,2012-11-18 18:53:54,970
SA-0009-04-02,I,+60-0177945579,2011-09-13 11:12:43,568
SA-0361-84-31,I,+60-0176429434,2012-06-05 00:49:41,1432
SA-0063-02-33,I,+60-0192743212,2011-03-25 12:57:29,1117
SA-0220-61-46,I,+60-0177877450,2011-04-10 02:39:10,1922
SA-0144-10-84,I,+60-0102928246,2011-01-22 19:17:49,2249
SA-0361-84-31,I,+60-0128566819,2012-11-05 05:37:19,1857
SA-0050-81-89,I,+60-0162544671,2012-12-24 14:26:30,2185
SA-0063-02-33,I,+60-0103962833,2011-10-09 23:54:17,2807
SA-0009-04-02,I,+60-0125850196,2012-01-18 13:50:12,2239
SA-0005-14-91,I,+60-0117129472,2012-06-08 15:02:40,2062
SA-0186-07-48,I,+60-0114933692,2012-03-29 02:13:24,280
SA-0144-10-84,I,+60-0174587147,2012-11-05 12:07:32,2891
SA-0202-82-34,I,+60-0161655978,2011-09-16 13:11:47,1885
SA-0005-14-91,I,+60-0190994914,2011-08-31 17:29:59,2344
SA-0343-60-69,I,+60-0197578449,2011-11-12 13:40:33,2872
SA-0290-06-89,I,+60-0155639966,2012-04-02 00:53:55,789
SA-0314-69-44,I,+60-0182404620,2012-04-05 00:25:00,853
SA-0263-79-37,I,+60-0125864225,2012-02-26 03:15:32,3118
SA-0145-41-01,I,+60-0133803410,2011-06-20 05:59:40,3250
SA-0009-04-02,I,+60-0177495286,2011-07-13 01:57:02,1949
SA-0185-10-64,I,+60-0104325450,2011-02-27 07:46:04,2611
SA-0145-41-01,I,+60-0191137458,2012-11-21 04:02:19,2736
SA-0290-06-89,I,+60-0197094444,2012-01-03 23:08:36,3229
SA-0303-06-26,I,+60-0134740182,2012-01-12 15:47:17,274
SA-0037-94-05,I,+60-0128614306,2012-11-24 09:25:28,3518
SA-0033-12-88,I,+60-0153526079,2012-12-01 18:46:44,1764
SA-0401-55-12,I,+60-0132978401,2011-01-13 18:40:14,93
SA-0339-42-22,I,+60-0152395633,2012-08-05 18:27:36,2001
SA-0279-91-74,I,+60-0186867438,2012-10-27 13:42:49,168
SA-0339-42-22,I,+60-0193426892,2012-03-07 15:53:38,3514
SA-0414-20-79,I,+60-0133390261,2011-04-24 05:21:09,3180
SA-0155-74-77,I,+60-0125537706,2012-06-28 18:00:32,2422
SA-0401-55-12,I,+60-0158835345,2012-10-01 00:47:02,2039
SA-0009-04-02,I,+60-0148334696,2011-06-02 09:38:46,2012
SA-0182-19-79,I,+60-0159698887,2011-10-05 10:46:09,721
SA-0186-07-48,I,+60-0175661011,2011-01-22 05:49:29,1135
SA-0187-35-19,I,+60-0146879966,2011-10-23 00:33:13,1322
SA-0279-91-74,I,+60-0112083580,2012-01-26 13:35:49,2492
SA-0279-91-74,I,+60-0155941141,2012-01-07 17:38:43,520
SA-0414-20-79,I,+60-0141353656,2012-11-27 09:56:11,2445
SA-0133-16-62,I,+60-0157383077,2012-02-23 00:36:38,2600
SA-0220-61-46,I,+60-0176457274,2012-10-25 21:04:57,3437
SA-0210-42-47,I,+60-0161115134,2011-11-06 03:51:20,1932
SA-0261-41-34,I,+60-0139618021,2012-06-03 18:06:08,2948
SA-0155-74-77,I,+60-0197285835,2011-07-17 18:35:23,2644
SA-0155-74-77,I,+60-0101197731,2011-05-16 07:53:27,2260
SA-0005-14-91,I,+60-0152128796,2012-09-09 20:42:23,479
SA-0202-82-34,I,+60-0128722409,2012-08-15 19:57:06,2781
SA-0112-53-34,I,+60-0150223378,2012-03-04 17:00:22,553
SA-0263-79-37,I,+60-0143172064,2012-07-10 19:06:08,2649
SA-0210-42-47,I,+60-0104552077,2012-05-19 22:48:52,737
SA-0314-69-44,I,+60-0188488195,2012-03-27 16:21:50,2163
SA-0080-84-93,I,+60-0127552319,2011-12-25 19:16:16,556
SA-0185-59-07,I,+60-0108703867,2012-04-15 14:28:24,2811
SA-0133-16-62,I,+60-0191402803,2011-09-05 17:56:02,1766
SA-0312-94-95,I,+60-0101987812,2012-03-27 08:51:33,775
SA-0107-05-98,I,+60-0153144682,2012-06-20 14:30:32,1149
SA-0210-42-47,I,+60-0164842762,2012-04-13 15:04:08,2232
SA-0187-35-19,I,+60-0195606072,2011-09-27 18:38:25,1846
SA-0005-14-91,I,+60-0149201582,2012-03-14 22:55:52,2457
SA-0303-06-26,I,+60-0153081490,2012-08-28 08:19:49,2967
SA-0185-59-07,I,+60-0118311982,2012-01-13 15:26:35,1944
SA-0187-35-19,I,+60-0100001242,2012-04-06 01:29:04,1384
SA-0339-42-22,I,+60-0144835671,2012-01-26 05:54:23,90
SA-0401-55-12,I,+60-0117862569,2011-08-01 03:13:52,1919
SA-0063-02-33,I,+60-0157026292,2011-09-07 00:40:39,929
SA-0263-79-37,I,+60-0100677464,2011-02-23 07:24:35,2253
SA-0155-74-77,I,+60-0120617748,2012-06-10 22:38:17,449
SA-0314-69-44,I,+60-0160542959,2011-12-03 14:51:08,496
SA-0361-84-31,I,+60-0165524024,2012-09-13 17:00:24,3268
SA-0050-81-89,I,+60-0108308182,2012-10-09 05:47:40,456
SA-0414-86-48,I,+60-0136660530,2012-11-10 05:09:50,2579
SA-0144-10-84,I,+60-0142327574,2011-11-13 09:49:16,374
SA-0063-02-33,I,+60-0129801032,2011-03-12 09:59:42,323
SA-0009-04-02,I,+60-0148532052,2012-10-14 11:26:12,416
SA-0037-94-05,I,+60-0169936166,2012-09-07 09:21:52,1571
SA-0050-81-89,I,+60-0106467695,2012-10-12 16:44:09,1541
SA-0303-06-26,I,+60-0112369886,2011-10-24 17:31:19,3456
SA-0401-55-12,I,+60-0185617925,2011-09-11 21:33:15,3548
SA-0155-74-77,I,+60-0182995998,2011-08-29 12:12:34,2917
SA-0155-74-77,I,+60-0144816422,2012-12-30 15:16:20,2363
SA-0249-45-54,I,+60-0119586655,2012-04-28 07:22:28,1387
SA-0305-50-15,I,+60-0153208591,2011-01-22 17:20:37,3150
SA-0263-79-37,I,+60-0178163719,2011-07-06 04:26:11,358
SA-0290-06-89,I,+60-0193897091,2011-05-04 22:46:28,1318
SA-0050-81-89,I,+60-0162054374,2011-01-02 19:03:25,456
SA-0414-86-48,I,+60-0117012628,2011-11-10 14:16:31,2166
SA-0187-35-19,I,+60-0136430791,2012-10-19 04:22:08,2883
SA-0182-19-79,I,+60-0162827638,2011-09-11 12:40:46,2133
SA-0182-19-79,I,+60-0155077053,2012-08-10 07:16:14,717
