AccNo,CallTime,Type,PhoneNo,During_in_secs
SA-0005-14-91,9/10/2008 23:50,L,99171045,3545
SA-0133-16-62,10/2/2008 19:06,L,97054479,3441
SA-0037-94-05,20/10/2007 16:08,L,99505422,3335
SA-0263-79-37,11/6/2008 1:18,L,94494911,1714
SA-0252-71-33,28/5/2008 15:50,L,92776776,1944
SA-0249-45-54,29/2/2008 6:36,L,99343734,986
SA-0012-71-76,22/2/2008 14:08,L,96013085,709
SA-0092-93-02,18/1/2008 0:48,L,99721857,689
SA-0335-96-08,21/10/2008 9:03,L,90085331,2101
SA-0414-86-48,10/9/2008 23:11,L,98713340,2215
SA-0185-10-64,11/11/2007 21:52,L,96497414,1486
SA-0210-42-47,17/9/2008 0:26,L,91443574,1215
SA-0050-81-89,31/3/2008 10:32,L,99879977,1989
SA-0133-16-62,29/12/2008 2:54,L,94236968,1683
SA-0305-50-15,8/12/2007 21:51,L,95328500,1726
SA-0314-69-44,9/1/2008 3:02,L,96736906,3042
SA-0335-96-08,20/2/2008 3:57,L,91453811,1442
SA-0009-04-02,14/11/2007 20:44,L,93950367,2145
SA-0055-36-68,14/6/2007 10:58,L,95193392,955
SA-0314-69-44,17/12/2008 16:33,L,91130903,2639
SA-0080-84-93,20/1/2007 8:34,L,98037731,1948
SA-0202-82-34,5/11/2007 17:12,L,92190981,433
SA-0092-93-02,27/5/2007 4:05,L,97260347,886
SA-0133-16-62,7/5/2007 10:25,L,97009692,1091
SA-0187-35-19,5/6/2007 21:34,L,95445845,3382
SA-0185-59-07,18/7/2007 2:39,L,93957986,2861
SA-0182-19-79,4/10/2007 6:46,L,91915621,1753
SA-0335-96-08,11/10/2007 3:40,L,94370594,918
SA-0114-12-73,2/11/2008 20:13,L,96223423,3241
SA-0222-28-58,31/3/2007 14:30,L,98727063,179
SA-0133-16-62,14/10/2007 5:09,L,97777021,2890
SA-0187-35-19,26/5/2008 16:55,L,91637400,545
SA-0133-16-62,23/5/2008 22:43,L,94211274,2526
SA-0055-36-68,14/11/2008 19:49,L,93529320,3597
SA-0305-50-15,17/3/2008 2:09,L,98115115,357
SA-0133-16-62,22/11/2007 16:53,L,99931115,1551
SA-0279-91-74,12/7/2008 20:13,L,99379515,2533
SA-0133-16-62,20/12/2008 13:51,L,98931675,1479
SA-0021-95-06,14/4/2007 22:35,L,94295139,2059
SA-0303-06-26,10/11/2007 7:34,L,98592316,618
SA-0055-36-68,19/11/2008 10:50,L,97855149,403
SA-0063-02-33,27/8/2007 2:20,L,95337204,1902
SA-0305-50-15,27/3/2007 6:07,L,94280106,794
SA-0220-61-46,9/8/2008 16:42,L,98194263,2652
SA-0144-10-84,22/12/2007 7:44,L,98664703,3395
SA-0290-06-89,3/7/2008 12:18,L,90961331,867
SA-0290-06-89,18/11/2007 7:20,L,98240836,632
SA-0080-84-93,9/10/2007 2:17,L,90849046,3262
SA-0063-02-33,29/2/2008 23:52,L,93765681,818
SA-0145-41-01,27/9/2008 0:13,L,99186049,196
SA-0252-71-33,26/5/2008 21:54,L,93329807,3362
SA-0147-43-82,29/4/2008 23:12,L,96295145,474
SA-0343-60-69,15/5/2008 12:26,L,94774674,130
SA-0227-78-67,20/2/2007 9:35,L,95371145,2503
SA-0339-42-22,20/8/2007 11:32,L,92884358,323
SA-0185-59-07,26/1/2007 9:54,L,94510709,2446
SA-0080-84-93,12/5/2008 0:31,L,92285537,2282
SA-0185-59-07,10/7/2007 5:18,L,98363843,368
SA-0033-12-88,19/9/2008 5:46,L,92713640,3413
SA-0343-60-69,27/1/2007 7:46,L,95093738,3204
SA-0290-06-89,9/2/2007 8:02,L,91481402,2854
SA-0187-35-19,21/6/2007 22:05,L,94888147,3445
SA-0261-41-34,1/1/2007 6:21,L,95235767,2928
SA-0138-33-52,9/6/2007 18:19,L,94886133,149
SA-0263-79-37,20/7/2008 1:39,L,94754603,3293
SA-0033-12-88,15/10/2007 13:20,L,98501061,686
SA-0263-79-37,20/5/2008 19:49,L,96722456,781
SA-0290-06-89,24/8/2008 1:40,L,95376385,2063
SA-0033-12-88,24/12/2008 5:27,L,96967399,705
SA-0147-43-82,12/8/2008 8:02,L,93056741,128
SA-0114-12-73,9/10/2007 21:19,L,97236325,709
SA-0063-02-33,16/5/2008 7:36,L,93695213,3459
SA-0414-20-79,17/2/2007 13:03,L,99974658,744
SA-0261-41-34,4/2/2008 14:55,L,90803297,2604
SA-0151-98-79,11/5/2007 16:31,L,99261870,1667
SA-0185-10-64,31/12/2007 22:11,L,97939067,2080
SA-0033-12-88,19/3/2008 2:10,L,98968440,1370
SA-0252-71-33,20/2/2008 19:20,L,97699706,2493
SA-0263-79-37,7/1/2007 9:05,L,98425349,2810
SA-0312-94-95,23/8/2007 8:52,L,95820773,1820
SA-0220-48-64,18/4/2007 11:35,L,98630272,1394
SA-0339-42-22,11/10/2007 6:11,L,90838023,796
SA-0343-60-69,1/4/2007 9:11,L,95431314,1622
SA-0185-59-07,6/11/2007 7:05,L,93841128,904
SA-0107-05-98,6/3/2008 2:56,L,92280057,2393
SA-0210-42-47,22/5/2007 19:55,L,92992512,2345
SA-0182-19-79,22/10/2007 5:10,L,92779968,1573
SA-0138-33-52,5/12/2008 16:44,L,97495756,1898
SA-0112-53-34,24/4/2008 19:04,L,96190245,712
SA-0133-16-62,1/3/2007 4:41,L,97060132,3575
SA-0005-14-91,21/7/2007 7:24,L,93803321,2267
SA-0303-06-26,25/10/2007 19:53,L,91804590,304
SA-0187-35-19,1/1/2008 23:18,L,95300959,3250
SA-0303-06-26,19/11/2007 19:59,L,91791951,1841
SA-0063-02-33,31/10/2008 17:26,L,98704423,2533
SA-0107-05-98,25/8/2008 13:01,L,92686521,239
SA-0305-50-15,24/12/2008 13:24,L,94296311,1690
SA-0185-59-07,8/10/2008 8:06,L,94040657,3333
SA-0303-06-26,8/8/2007 1:29,L,98829585,468
SA-0114-12-73,19/7/2008 5:00,L,94828765,2840
SA-0343-60-69,18/6/2008 16:15,L,99447093,1961
SA-0012-71-76,9/7/2007 4:49,L,91800975,603
SA-0305-50-15,6/11/2007 6:21,L,99363481,2483
SA-0314-69-44,8/7/2007 22:23,L,96366972,1280
SA-0182-19-79,5/2/2008 20:35,L,92420656,3238
SA-0220-48-64,24/12/2007 6:45,L,90165983,1422
SA-0303-06-26,20/7/2008 15:48,L,94925769,2288
SA-0343-60-69,29/4/2008 22:52,L,96529418,2944
SA-0263-79-37,18/9/2007 5:20,L,99551958,2173
SA-0144-10-84,3/9/2008 3:22,L,90749438,2094
SA-0033-12-88,3/12/2008 5:26,L,98947931,2631
SA-0107-05-98,24/8/2008 22:30,L,94643153,865
SA-0151-98-79,19/5/2008 22:54,L,91053312,1919
SA-0138-33-52,28/12/2007 11:19,L,94558872,3438
SA-0155-74-77,4/12/2007 20:39,L,92507435,344
SA-0182-19-79,7/10/2008 19:45,L,98736328,3188
SA-0305-50-15,4/5/2008 10:38,L,98825062,3477
SA-0145-41-01,20/7/2008 12:56,L,97472183,1415
SA-0335-96-08,23/12/2007 15:42,L,96270410,1920
SA-0033-12-88,29/3/2007 23:32,L,94879735,2452
SA-0005-14-91,3/7/2007 9:42,L,98006336,486
SA-0185-10-64,10/10/2007 7:54,L,90124788,1759
SA-0187-35-19,23/11/2007 22:24,L,94128548,1107
SA-0187-35-19,22/6/2008 22:51,L,91829539,2092
SA-0012-71-76,9/3/2007 19:54,L,93475184,2964
SA-0220-48-64,16/2/2008 11:53,L,90126395,958
SA-0335-96-08,23/9/2008 11:23,L,98955304,733
SA-0339-42-22,24/11/2008 7:23,L,94860720,1251
SA-0185-10-64,29/1/2007 4:56,L,94664824,187
SA-0145-41-01,27/6/2008 10:15,L,99451943,2471
SA-0092-93-02,27/7/2008 23:57,L,99635232,1934
SA-0144-10-84,26/8/2007 19:51,L,98472918,1086
SA-0305-50-15,3/11/2008 12:37,L,96131667,795
SA-0147-43-82,29/1/2007 11:46,L,93712087,803
SA-0220-61-46,20/5/2007 14:44,L,95918592,392
SA-0186-07-48,11/6/2007 0:58,L,95546444,2521
SA-0290-06-89,8/2/2008 12:43,L,92834533,1438
SA-0227-78-67,6/4/2008 2:39,L,97598024,395
SA-0021-95-06,22/4/2008 0:33,L,97821399,1381
SA-0182-19-79,29/11/2008 17:22,L,96625855,1549
SA-0303-06-26,12/4/2008 13:41,L,90156555,1433
SA-0107-05-98,1/6/2008 19:35,L,92590491,1624
SA-0182-19-79,21/4/2008 4:52,L,92780741,2081
SA-0114-12-73,16/3/2007 10:23,L,97430817,2628
SA-0222-28-58,9/10/2008 22:14,L,91196022,1252
SA-0339-42-22,17/10/2007 19:33,L,91284097,537
SA-0414-20-79,4/11/2008 12:52,L,90096382,2587
SA-0401-55-12,16/1/2007 22:39,L,96045470,1665
SA-0339-42-22,17/4/2008 16:01,L,98133769,287
SA-0145-41-01,15/4/2008 12:59,L,96727626,3402
SA-0414-86-48,19/5/2007 23:02,L,97559104,591
SA-0378-80-96,14/1/2008 6:26,L,90728270,2602
SA-0144-10-84,29/5/2007 18:10,L,97312455,1071
SA-0092-93-02,27/10/2007 19:34,L,97415446,1310
SA-0401-55-12,26/10/2008 4:13,L,95119776,2725
SA-0361-84-31,15/7/2008 6:18,L,98648283,2111
SA-0055-36-68,18/7/2008 21:41,L,93715431,233
SA-0092-93-02,21/7/2008 15:15,L,99918269,1519
SA-0378-80-96,22/4/2008 23:28,L,90644739,1692
SA-0227-78-67,30/4/2007 2:40,L,92495301,120
SA-0009-04-02,13/5/2008 9:25,L,96181875,2488
SA-0155-74-77,2/6/2008 5:59,L,99335363,1823
SA-0185-59-07,6/2/2008 16:51,L,96446638,2383
SA-0414-86-48,10/1/2007 13:12,L,92573759,3516
SA-0401-55-12,17/7/2008 20:48,L,94624839,2064
SA-0378-80-96,12/2/2007 22:59,L,96316282,3116
SA-0012-71-76,28/1/2007 23:35,L,91680042,1268
SA-0037-94-05,12/3/2007 9:43,L,96181390,2621
SA-0144-10-84,9/7/2007 20:43,L,97029296,1893
SA-0112-53-34,24/2/2008 7:11,L,91278474,1001
SA-0220-48-64,5/2/2008 0:49,L,94529884,1431
SA-0080-84-93,24/9/2007 8:36,L,96601364,2632
SA-0378-80-96,19/6/2008 11:24,L,99360936,617
SA-0147-43-82,31/10/2007 2:28,L,94408361,1951
SA-0378-80-96,12/11/2007 7:18,L,92056703,525
SA-0155-74-77,7/7/2007 3:31,L,92267616,3548
SA-0312-94-95,26/4/2008 10:33,L,99147315,947
SA-0378-80-96,29/11/2008 16:21,L,96208792,1040
SA-0033-12-88,19/4/2008 13:33,L,92316673,672
SA-0186-07-48,2/8/2007 13:53,L,98124081,369
SA-0227-78-67,28/12/2008 2:25,L,92141215,2265
SA-0343-60-69,12/3/2008 1:06,L,92592519,3590
SA-0414-86-48,29/8/2007 1:31,L,91640311,2209
SA-0182-19-79,3/5/2008 22:48,L,93108836,424
SA-0312-94-95,14/11/2007 23:46,L,94713793,751
SA-0063-02-33,28/7/2007 8:24,L,99103477,737
SA-0138-33-52,13/10/2008 3:05,L,93110011,1362
SA-0151-98-79,25/5/2008 2:49,L,90022222,2553
SA-0151-98-79,26/12/2007 19:38,L,96725705,3596
SA-0305-50-15,7/11/2008 12:38,L,92506789,2746
SA-0185-59-07,11/4/2008 23:51,L,91001555,3421
SA-0185-59-07,21/10/2007 13:34,L,99066743,1061
SA-0343-60-69,6/10/2007 19:32,L,90612014,3159
SA-0261-41-34,23/6/2008 16:50,L,93930551,1482
SA-0343-60-69,15/12/2008 9:04,L,98149448,1342
SA-0187-35-19,25/6/2008 16:38,L,93813004,366
SA-0138-33-52,25/11/2008 17:37,L,99225638,1602
SA-0414-86-48,11/4/2008 13:39,L,99900894,2799
SA-0037-94-05,1/9/2008 10:57,L,96233230,270
SA-0361-84-31,2/2/2008 3:20,L,93518231,1807
SA-0009-04-02,23/5/2008 10:33,L,92522726,2944
SA-0312-94-95,12/4/2007 21:23,L,90062618,2779
SA-0182-19-79,9/4/2007 10:42,L,92704595,2441
SA-0314-69-44,23/7/2007 20:35,L,97510129,1818
SA-0343-60-69,9/9/2008 19:29,L,91448415,1057
SA-0252-71-33,23/12/2008 0:05,L,94414154,2680
SA-0112-53-34,7/6/2007 19:15,L,98979014,145
SA-0210-42-47,11/7/2008 18:24,L,94814597,74
SA-0249-45-54,27/2/2007 20:55,L,94787133,1087
SA-0114-12-73,16/7/2008 2:20,L,92497673,697
SA-0147-43-82,28/11/2007 0:43,L,95604721,2036
SA-0145-41-01,5/3/2008 7:25,L,98674981,3330
SA-0202-82-34,30/3/2007 23:20,L,90013300,1875
SA-0107-05-98,6/11/2008 19:47,L,94155275,2921
SA-0112-53-34,10/12/2007 22:39,L,94850558,957
SA-0263-79-37,14/5/2007 17:22,L,96210927,3253
SA-0080-84-93,16/1/2008 19:59,L,93679192,1001
SA-0343-60-69,18/10/2008 14:22,L,98048654,2781
SA-0312-94-95,4/10/2008 8:01,L,90717239,2454
SA-0414-86-48,23/6/2007 3:07,L,91944378,3526
SA-0107-05-98,12/9/2008 15:51,L,96377705,178
SA-0220-61-46,29/5/2007 21:45,L,92337157,1435
SA-0303-06-26,17/6/2008 11:00,L,90182501,3479
SA-0261-41-34,10/9/2007 12:40,L,94532333,3456
SA-0335-96-08,9/8/2007 16:11,L,90701153,1195
SA-0312-94-95,26/10/2008 13:52,L,94913067,3255
SA-0112-53-34,4/12/2007 2:48,L,96830484,1580
SA-0021-95-06,7/2/2008 22:57,L,98049391,2967
SA-0303-06-26,29/7/2007 1:53,L,98824737,1200
SA-0138-33-52,8/4/2007 23:38,L,93259128,2473
SA-0145-41-01,10/3/2008 21:18,L,95584797,3295
SA-0414-20-79,1/12/2008 14:45,L,90518820,226
SA-0114-12-73,29/6/2008 21:09,L,90306145,2549
SA-0009-04-02,27/9/2008 17:46,L,96200471,1675
SA-0112-53-34,26/10/2007 21:08,L,96017469,2468
SA-0314-69-44,24/7/2007 6:10,L,98360943,1024
SA-0063-02-33,17/8/2008 11:37,L,90477345,2835
SA-0145-41-01,6/7/2008 3:25,L,94637516,742
SA-0401-55-12,14/11/2007 23:22,L,98183968,1646
SA-0037-94-05,17/1/2007 15:38,L,96847616,285
SA-0092-93-02,5/3/2007 6:49,L,93885438,3534
SA-0335-96-08,8/8/2007 5:34,L,90689826,2712
SA-0114-12-73,1/7/2008 17:14,L,95157386,2822
SA-0107-05-98,29/7/2007 6:09,L,95793110,2153
SA-0361-84-31,23/4/2007 4:19,L,90753855,823
SA-0343-60-69,19/8/2008 15:11,L,93872853,2759
SA-0414-86-48,23/8/2008 20:42,L,98187486,559
SA-0037-94-05,8/6/2007 18:04,L,91968342,1587
SA-0305-50-15,24/12/2007 1:34,L,90192456,1106
SA-0303-06-26,28/1/2007 23:35,L,91533520,649
SA-0222-28-58,2/4/2007 22:29,L,99251417,1614
SA-0361-84-31,10/1/2007 18:04,L,96278627,3276
SA-0107-05-98,5/7/2008 9:57,L,95146917,283
SA-0155-74-77,16/11/2007 4:46,L,98999024,1592
SA-0414-86-48,28/8/2007 2:20,L,99444912,1166
SA-0314-69-44,14/12/2007 17:24,L,97308917,1531
SA-0220-61-46,1/3/2007 17:19,L,91121422,883
SA-0021-95-06,7/6/2007 13:32,L,94503547,2915
SA-0138-33-52,19/4/2007 0:19,L,97227926,3480
SA-0249-45-54,9/10/2007 23:14,L,90834075,2743
SA-0185-59-07,11/1/2008 14:51,L,98963101,939
SA-0361-84-31,23/12/2007 5:28,L,94583770,365
SA-0144-10-84,12/4/2008 9:00,L,96125162,3580
SA-0279-91-74,7/1/2008 20:30,L,94866245,1287
SA-0021-95-06,8/12/2008 2:40,L,95281679,1519
SA-0187-35-19,6/12/2008 10:02,L,95454691,2839
SA-0222-28-58,19/3/2007 9:26,L,94256527,1021
SA-0220-48-64,9/12/2007 21:29,L,97189814,1370
SA-0037-94-05,28/4/2008 11:00,L,99406299,2245
SA-0133-16-62,11/10/2007 0:19,L,91773074,3251
SA-0138-33-52,14/11/2008 16:50,L,93524460,2431
SA-0055-36-68,28/2/2008 6:53,L,98485058,3218
SA-0290-06-89,14/10/2008 9:16,L,94560699,2376
SA-0005-14-91,21/2/2007 0:41,L,92069159,2315
SA-0185-59-07,10/5/2007 0:36,L,90935173,3532
SA-0151-98-79,8/3/2007 6:57,L,90357404,785
SA-0144-10-84,27/10/2008 12:37,L,98384088,2648
SA-0335-96-08,16/1/2008 4:50,L,95598560,1367
SA-0339-42-22,17/12/2007 9:06,L,96224200,2341
SA-0220-48-64,4/1/2008 19:05,L,94541610,1164
SA-0144-10-84,27/4/2007 16:17,L,96786658,806
SA-0145-41-01,24/7/2008 4:47,L,92601468,1384
SA-0210-42-47,16/9/2008 1:10,L,97678570,3375
SA-0252-71-33,18/4/2008 19:30,L,91490407,3152
SA-0182-19-79,29/1/2008 11:21,L,94266526,948
SA-0414-20-79,10/1/2007 3:10,L,90170172,3344
SA-0187-35-19,31/1/2008 18:48,L,90971963,1936
SA-0155-74-77,20/12/2007 10:47,L,96718261,3448
SA-0133-16-62,3/11/2008 16:16,L,92111432,550
SA-0151-98-79,10/7/2008 21:14,L,99264765,2381
SA-0305-50-15,29/6/2008 1:17,L,96006739,2085
SA-0210-42-47,22/9/2008 1:57,L,97402594,3076
SA-0414-86-48,12/12/2007 16:45,L,96882848,1523
SA-0021-95-06,23/12/2007 12:11,L,98745818,1112
SA-0263-79-37,5/3/2007 9:16,L,94555329,289
SA-0186-07-48,7/4/2008 3:22,L,92200130,827
SA-0279-91-74,14/7/2008 13:44,L,95009520,2136
SA-0361-84-31,5/9/2007 2:41,L,98754061,1366
SA-0186-07-48,10/10/2007 19:04,L,95695461,342
SA-0252-71-33,4/2/2007 14:58,L,99947925,439
SA-0144-10-84,28/11/2007 0:47,L,99280746,3197
SA-0138-33-52,16/1/2007 22:30,L,98821418,2615
SA-0182-19-79,9/7/2008 13:03,L,92395619,185
SA-0080-84-93,10/9/2007 22:43,L,93375000,2889
SA-0305-50-15,27/3/2008 7:32,L,94075469,770
SA-0144-10-84,11/12/2007 6:06,L,98753159,1979
SA-0335-96-08,29/6/2008 19:57,L,90085506,2072
SA-0361-84-31,10/3/2008 15:19,L,90131853,1122
SA-0186-07-48,21/6/2008 12:44,L,99696847,100
SA-0138-33-52,11/4/2008 13:18,L,96072005,2558
SA-0414-20-79,20/1/2007 4:32,L,97648058,2315
SA-0202-82-34,23/4/2008 14:11,L,98131800,954
SA-0220-48-64,2/12/2007 0:46,L,90411644,3539
SA-0144-10-84,14/6/2007 19:40,L,98293115,399
SA-0009-04-02,8/4/2007 16:25,L,93403599,372
SA-0092-93-02,21/11/2007 22:27,L,93853796,2774
SA-0005-14-91,29/7/2008 7:06,L,96365067,902
SA-0005-14-91,1/8/2008 10:15,L,92319497,3546
SA-0155-74-77,13/8/2008 2:25,L,96902232,1832
SA-0155-74-77,22/2/2008 23:12,L,91170704,1208
SA-0033-12-88,11/6/2007 11:15,L,96862223,3264
SA-0063-02-33,20/9/2008 11:53,L,91593218,3470
SA-0361-84-31,27/1/2007 2:04,L,99947769,1813
SA-0187-35-19,23/8/2008 14:01,L,90845783,1357
SA-0080-84-93,11/7/2007 17:36,L,94763787,1508
SA-0092-93-02,29/5/2007 16:06,L,92785095,3374
SA-0155-74-77,18/6/2007 20:49,L,96304950,1191
SA-0005-14-91,27/12/2008 22:56,L,92220051,2917
SA-0107-05-98,29/6/2008 18:31,L,91951843,3435
SA-0414-86-48,16/11/2007 21:18,L,99604533,2888
SA-0401-55-12,21/1/2007 18:05,L,92985276,1878
SA-0252-71-33,12/2/2008 14:57,L,91467073,1439
SA-0414-20-79,24/12/2007 11:01,L,94518993,1145
SA-0145-41-01,26/3/2008 23:49,L,92266200,2296
SA-0186-07-48,1/5/2008 6:38,L,90551342,2701
SA-0227-78-67,1/5/2008 7:52,L,96089239,2187
SA-0261-41-34,8/3/2007 23:18,L,93611570,1572
SA-0009-04-02,5/6/2007 4:44,L,94088130,1988
SA-0005-14-91,13/8/2008 14:35,L,99035723,553
SA-0138-33-52,1/3/2008 8:40,L,93388935,1569
SA-0033-12-88,5/9/2007 3:53,L,95263067,2164
SA-0055-36-68,23/2/2008 0:24,L,93312982,1981
SA-0222-28-58,8/4/2008 15:40,L,95307981,1021
SA-0202-82-34,20/2/2007 10:44,L,98745841,215
SA-0185-10-64,18/2/2007 4:12,L,94245397,3132
SA-0339-42-22,16/5/2008 0:52,L,98651312,3489
SA-0202-82-34,26/11/2008 11:25,L,98752242,1598
SA-0414-86-48,4/12/2007 10:57,L,97046873,2534
SA-0314-69-44,10/7/2008 7:25,L,96995974,2545
SA-0339-42-22,3/11/2008 13:41,L,94694850,903
SA-0145-41-01,16/4/2007 4:17,L,91273554,2997
SA-0186-07-48,1/7/2007 7:15,L,92571538,2999
SA-0107-05-98,4/4/2008 5:01,L,92998687,2884
SA-0220-61-46,24/11/2008 3:35,L,95139095,1704
SA-0185-59-07,16/5/2008 17:53,L,97053290,1516
SA-0112-53-34,28/6/2007 15:14,L,91745937,1515
SA-0414-86-48,20/6/2008 19:55,L,93630099,3589
SA-0063-02-33,20/12/2008 23:48,L,96432214,1614
SA-0227-78-67,1/7/2008 20:53,L,95484014,681
SA-0227-78-67,24/4/2008 1:29,L,98115167,823
SA-0303-06-26,16/10/2007 11:47,L,91305813,2873
SA-0080-84-93,8/10/2008 13:20,L,92200177,2734
SA-0114-12-73,26/5/2007 5:52,L,90476544,1909
SA-0138-33-52,26/8/2007 0:58,L,95918726,2839
SA-0144-10-84,1/5/2008 21:19,L,99382081,3194
SA-0021-95-06,24/7/2007 3:40,L,96164171,565
SA-0290-06-89,23/1/2008 21:48,L,96838502,2104
SA-0335-96-08,24/1/2007 18:11,L,92321547,2913
SA-0147-43-82,14/10/2007 21:30,L,90448323,2990
SA-0305-50-15,11/8/2008 4:39,L,91164000,2898
SA-0185-10-64,9/5/2008 3:56,L,99685669,3282
SA-0055-36-68,2/7/2008 15:56,L,96916693,2255
SA-0227-78-67,16/5/2007 17:42,L,90991821,2811
SA-0005-14-91,5/6/2008 13:33,L,99444178,1909
SA-0155-74-77,17/3/2008 12:04,L,96739673,1555
SA-0401-55-12,21/4/2007 22:51,L,98331222,1314
SA-0185-10-64,3/11/2007 13:38,L,93631890,1408
SA-0114-12-73,12/4/2007 15:40,L,90105207,1242
SA-0210-42-47,15/10/2008 18:42,L,98148200,2508
SA-0187-35-19,24/3/2007 20:39,L,94836569,1686
SA-0220-48-64,17/9/2008 22:16,L,97168642,858
SA-0144-10-84,19/1/2008 20:30,L,90476416,2255
SA-0361-84-31,2/12/2007 11:38,L,90366711,3251
SA-0144-10-84,15/3/2008 19:55,L,99730703,1865
SA-0343-60-69,6/7/2007 21:13,L,91892255,85
SA-0339-42-22,28/5/2007 15:54,L,97301371,3142
SA-0033-12-88,3/2/2007 0:49,L,99111568,1478
SA-0314-69-44,6/9/2008 6:29,L,90027567,2673
SA-0133-16-62,28/6/2008 10:54,L,98083126,3407
SA-0261-41-34,29/7/2007 2:31,L,98715557,3242
SA-0261-41-34,7/7/2007 18:10,L,99179158,3102
SA-0185-59-07,19/11/2008 0:36,L,90311031,1198
SA-0249-45-54,2/1/2007 10:38,L,95336859,2808
SA-0138-33-52,17/3/2007 14:51,L,94892170,2795
SA-0220-48-64,14/7/2007 16:33,L,93250423,1122
SA-0227-78-67,17/1/2008 10:30,L,95718307,1388
SA-0378-80-96,9/1/2007 11:22,L,97113700,1225
SA-0092-93-02,11/3/2008 7:06,L,91541054,1923
SA-0112-53-34,27/11/2007 6:58,L,98230501,1928
SA-0107-05-98,14/11/2008 6:43,L,97576581,2658
SA-0151-98-79,25/2/2008 23:48,L,98576991,3019
SA-0279-91-74,12/9/2008 22:26,L,95783732,3277
SA-0033-12-88,2/9/2007 22:35,L,94472181,2706
SA-0133-16-62,29/10/2008 6:41,L,91375576,721
SA-0414-86-48,23/9/2008 16:03,L,97748695,1760
SA-0186-07-48,16/10/2008 17:38,L,90084991,2583
SA-0009-04-02,8/1/2008 1:38,L,98726663,2302
SA-0290-06-89,10/2/2007 3:32,L,90431849,1854
SA-0055-36-68,4/4/2007 9:14,L,96636737,2930
SA-0252-71-33,16/10/2008 14:46,L,96025012,1877
SA-0401-55-12,3/12/2007 10:50,L,97791177,1858
SA-0249-45-54,24/7/2007 6:24,L,97924508,144
SA-0343-60-69,28/9/2008 11:27,L,96632666,644
SA-0378-80-96,24/3/2008 13:52,L,96878480,2101
SA-0220-61-46,15/11/2008 8:20,L,90088957,462
SA-0133-16-62,27/5/2008 8:33,L,91700866,592
SA-0185-10-64,20/9/2008 13:23,L,90374099,2040
SA-0290-06-89,24/8/2007 15:41,L,96705522,873
SA-0147-43-82,30/4/2007 10:47,L,93011074,2207
SA-0186-07-48,14/5/2007 6:35,L,93206559,2440
SA-0145-41-01,22/8/2008 18:48,L,92592183,3498
SA-0220-61-46,1/11/2007 6:58,L,94391917,3593
SA-0414-20-79,30/12/2008 21:32,L,99135893,290
SA-0220-61-46,24/1/2007 12:04,L,97288215,627
SA-0107-05-98,26/12/2008 2:09,L,99268257,210
SA-0261-41-34,27/6/2007 21:58,L,92327372,803
SA-0227-78-67,11/5/2007 9:17,L,98646776,2996
SA-0210-42-47,14/4/2007 12:19,L,90586864,1775
SA-0050-81-89,3/3/2007 4:02,L,97030563,1600
SA-0227-78-67,14/5/2007 22:06,L,98350846,1529
SA-0222-28-58,1/1/2007 4:01,L,97281272,3410
SA-0112-53-34,12/3/2008 19:02,L,97766746,3112
SA-0378-80-96,23/2/2008 22:55,L,93861172,434
SA-0263-79-37,10/11/2008 10:12,L,94849699,1168
SA-0037-94-05,20/7/2007 16:36,L,97639031,2317
SA-0055-36-68,4/3/2007 18:41,L,97186725,1053
SA-0037-94-05,12/4/2008 8:41,L,96614350,1808
SA-0182-19-79,2/7/2008 19:20,L,98497342,1791
SA-0401-55-12,24/9/2008 17:39,L,95874663,3556
SA-0252-71-33,12/1/2007 8:46,L,97154783,863
SA-0290-06-89,29/9/2008 23:55,L,99659589,2328
SA-0335-96-08,1/6/2007 6:05,L,92017991,1801
SA-0138-33-52,26/6/2007 23:02,L,99195021,176
SA-0050-81-89,20/9/2007 5:28,L,90727015,3334
SA-0263-79-37,6/8/2008 3:17,L,93066368,1272
SA-0138-33-52,27/9/2007 11:56,L,94208474,1559
SA-0187-35-19,7/6/2008 8:13,L,94153469,2593
SA-0414-20-79,19/11/2008 12:09,L,91337626,1410
SA-0279-91-74,25/2/2008 3:57,L,95837838,279
SA-0144-10-84,12/2/2008 19:48,L,94665022,1052
SA-0263-79-37,1/2/2008 11:03,L,99513977,2487
SA-0261-41-34,17/1/2008 21:49,L,93705483,1589
SA-0222-28-58,27/2/2008 9:57,L,95195183,934
SA-0037-94-05,1/8/2007 21:11,L,98811778,314
SA-0220-61-46,29/11/2007 11:36,L,95654380,3053
SA-0222-28-58,15/6/2007 20:19,L,91284123,2691
SA-0249-45-54,4/9/2008 5:20,L,91110758,2283
SA-0185-10-64,9/2/2007 17:08,L,91516143,2709
SA-0080-84-93,22/10/2007 22:25,L,98390760,2699
SA-0335-96-08,22/8/2008 18:07,L,95344304,2114
SA-0186-07-48,27/10/2008 1:21,L,90792669,297
SA-0092-93-02,4/10/2007 15:36,L,91019597,1102
SA-0220-48-64,10/3/2008 6:33,L,96779409,3194
SA-0335-96-08,23/7/2008 17:08,L,96360417,471
SA-0151-98-79,8/6/2008 16:45,L,94106309,1991
SA-0185-59-07,5/4/2008 5:44,L,93391813,3081
SA-0303-06-26,10/3/2007 22:00,L,98588572,1019
SA-0144-10-84,7/3/2007 4:14,L,99128133,1677
SA-0414-86-48,24/6/2007 14:48,L,97961222,1102
